GMB,GAMBIA (THE),1996,1996,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,01787,2401,,,,36.1,23.2,Converted estimates,"Central Statistics Department [The Gambia], et al.","Report of the progress of the mid-decade goals in the Gambia (MICS), 1996. Banjul: The Republic of The Gambia and UNICEF, 1998 (and additional analysis).",208.089
GMB,GAMBIA (THE),2000,2000,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02328,2653,2.3,8.9,3,24.1,15.4,,Government of The Gambia and UNICEF.,"The Gambia multiple indicator cluster survey report, 2000 (MICS). Banjul, The Gambia, 2002 (and additional analysis).",232.559
GMB,GAMBIA (THE),2005-06,2006,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02861,6424,1.8,7.4,2.7,27.6,15.8,,Gambia Bureau of Statistics (GBoS).,"The Gambia Multiple Indicator Cluster Survey 2005/2006 Report. Banjul, The Gambia: GBoS, 2007 (and additional analysis).",279.808
GMB,GAMBIA (THE),2010,2010,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03214,11484,2.1,9.5,1.9,23.4,17.4,(pending reanalysis),The Gambia Bureau of Statistics (GBOS).,"The Gambia multiple indicator cluster survey 2010 (MICS): Final report. Banjul, The Gambia: GBOS, 2012 (http://www.childinfo.org/files/Gambia_2010_MICS_Final_Report.pdf).",310.434
GMB,GAMBIA (THE),2012,2012,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03335,7050,1.6,9.6,1.1,21.2,18,,"National Nutrition Agency (NaNA), Office of the Vice President and Ministry of Women's Affairs, Gambia; UNICEF", National Nutrition Survey in the Gambia using the Standardised Monitoring and Assessment of Relief Transition (SMART) methods(and additional analysis),327.3
GMB,GAMBIA (THE),2013,2013,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03275,3372,4.3,11.1,3.2,25,16.4,(pending reanalysis),The Gambia Bureau of Statistics (GBOS) and ICF International.,"The Gambia Demographic and Health Survey 2013. Banjul, The Gambia, and Rockville, Maryland, USA: GBOS and ICF International, 2014.",335.659
GEO,GEORGIA,1999,1999,Western Asia,Asia,Western Asia and Northern Africa,Eastern Europe and Central Asia,EURO,Lower Middle Income,Europe & Central Asia,,,02073,3434,,3.1,17.9,16.1,2.7,Converted estimates,"State Department of Statistics, UNICEF","Georgia multiple indicator cluster survey 1999 (MICS). Tibilisi, Georgia, 2000 (and additional analysis).",301.226
GEO,GEORGIA,2005,2005,Western Asia,Asia,Western Asia and Northern Africa,Eastern Europe and Central Asia,EURO,Lower Middle Income,Europe & Central Asia,,,02889,1924,1.1,3,21,14.7,2.3,,State Department of Statistics [Georgia] and National Cenre for Disease Control [Georgia].,Georgia monitoring the situation of children and women. Mulitple indicator cluster survey 2005. http://www.childinfo.org/mics3_surveys.html accessed 6 February 2009 (and additional analysis).,249.646
GEO,GEORGIA,2009,2009,Western Asia,Asia,Western Asia and Northern Africa,Eastern Europe and Central Asia,EURO,Lower Middle Income,Europe & Central Asia,,,03082,3020,0.6,1.6,19.9,11.3,1.1,,"Georgia National Center for Disease Control and Public Health (NCDC&PH), UNICEF.","Report of the Georgia national nutrition survey (GNNS) 2009. Tbilisi, Georgia: NCDC&PH and UNICEF, 2010.",273.752
DEU,GERMANY,2003-06,2005,Western Europe,Europe,Northern America and Europe,Western Europe,EURO,High Income,Europe & Central Asia,,,02939,4667,0.1,1,3.5,1.3,1.1,,"Kurth BM, Schaffrath Rosario A.","Die Verbreitung von Übergewicht und Adipositas bei Kindern und Jugendlichen in Deutschland. Ergebnisse des bundesweiten Kinder- und Jugendgesundheitssurveys (KiGGS). Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz 50, 736-743.",3599.277
GHA,GHANA,1988,1988,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,00426,1934,1.6,7,0.8,42.6,24.8,Age-adjusted;,Ghana Statistical Service (GSS) and and Macro International Inc. (MI).,"Ghana demographic and health survey 1988. Demographic and Health Surveys. Ghana Statistical Service. Accra, Ghana, 1989 (and additional analysis).",2368.05
GHA,GHANA,1993-94,1993,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,01422,1970,3.8,10.9,2.5,41.2,25.8,Age-adjusted;,Ghana Statistical Service (GSS) and Macro International Inc. (MI).,"Ghana demographic and health survey 1993. Demographic and Health Surveys. Calverton, Maryland: GSS and MI, 1994 (and additional analysis).",2602.14
GHA,GHANA,1998-99,1999,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,01995,2786,2.5,9.9,2.7,31.3,20.3,,Ghana Statistical Service (GSS) and Macro International Inc. (MI).,"Ghana demographic and health survey 1998. Demographic and Health Surveys. Calverton, Maryland: GSS and MI, 1999 (and additional analysis).",2916.815
GHA,GHANA,2003,2003,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,02628,3301,2.8,8.4,4.5,35.6,18.8,,"Ghana Statistical Service (GSS), Noguchi Memorial Institute for Medical Research (NMIMR), and ORC Macro.","Ghana demographic and health survey 2003. Demographic and Health Surveys. Calverton, Maryland: GSS, NMIMR, and ORC Macro, 2004 (and additional analysis).",3135.894
GHA,GHANA,2006,2006,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,02883,3237,1.8,6.1,2.6,28.1,13.9,,"Statistical Service (Ghana), Ministry of Health, USAID and UNICEF.","Monitoring the situation of children, women and men. Multiple indicator cluster survey 2006. http://www.childinfo.org/mics3_surveys.html accessed 8 January 2009 (and additional analysis).",3301.68
GHA,GHANA,2008,2008,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,02963,2666,2.5,8.7,5.9,28.6,14.3,,"Ghana Statistical Service (GSS), Ghana Health Service (GHS), and ICF Macro.","Ghana demographic and health survey 2008. Demographic and Health Surveys. Accra, Ghana: GSS, GHS, and ICF Macro, 2009 (and additional analysis).",3455.835
GHA,GHANA,2011,2011,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03215,7375,1.4,6.2,2.6,22.7,13.4,(pending reanalysis),Ghana Statistical Service.,"Ghana multiple indicator cluster survey (MICS) with an enhanced malaria module and biomarker 2011: Final report. Accra, Ghana, 2012 (http://www.childinfo.org/files/Ghana_2011_MICS_Final_Report.pdf).",3728.445
GHA,GHANA,2014,2014,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Lower Middle Income,Sub-Saharan Africa,,,03248,2895,0.7,4.7,2.6,18.8,11,(pending reanalysis),"Ghana Statistical Service (GSS), National Public Health and Reference Laboratory (NPHRL) and the Ghana Health Service (GHS).","2014 Ghana demographic and health survey (2014 GDHS): Key indicators. Demographic and Health Surveys. Accra, Ghana: GSS, NPHRL, GHS, 2015 (pending reanalysis).",3963.27
GTM,GUATEMALA,1987,1987,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,00427,2227,0.4,1.9,2.4,66.2,27.9,Age-adjusted;,"Delgado H, Hidalgo E, Giron EM, Pareja G.","Encuesta nacional de salud materno infantil 1987. Demographic and Health Surveys. Ministerio de Salud Publica y Asistencia Social. Guatemala, Central America, 1989 (and additional analysis).",1530.355
GTM,GUATEMALA,1995,1995,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,01672,8028,1.5,3.8,6.2,55.4,21.7,,"Instituto Nacional de Estadística – INE,Guatemala and Macro International","Encuesta nacional de salud materno infantil 1995. Demographic and Health Surveys. Ciudad de Guatemala, Guatemala, 1996 (and additional analysis).",1766.975
GTM,GUATEMALA,1998-99,1999,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,02082,3762,1.4,2.9,6.9,53.1,20.3,,"Instituto Nacional de Estadística – INE, Guatemala and Macro International.","Encuesta nacional de salud materno infantil 1998-1999. Demographic and Health Surveys. Ciudad de Guatemala, Guatemala, 1999 (and additional analysis).",1874.563
GTM,GUATEMALA,2000,2000,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,02562,5415,,3.7,8.5,50,19.6,Converted estimates,Marini A and Gragnolati M.,"Malnutrition and poverty in Guatemala. Policy Research Working Paper 2967. The World Bank, Latin America and the Caribbean Region, Human Development Sector Unit, 2003 (and additional analysis).",1895.158
GTM,GUATEMALA,2002,2002,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,02558,5621,0.7,1.8,5.6,54.3,17.7,,"Ministerio de Salud Publica y Asistencia Social, Instituto Nacional de Estadistica, Universidad del Valle de Guatemala, et al.","Guatemala encuesta nacional de salud materno infantil 2002. Ciudad de Guatemala, Republica de Guatemala: Oscar de Leon Palacios, 2003 (and additional analysis).",1931.725
GTM,GUATEMALA,2008-09,2009,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,02917,8647,0.2,1.1,4.9,48,13,,Ministerio de Salud Pública y Asistencia Social (MSPAS)/Instituto Nacional de Estadística (INE)/Centros de Control y Prevención de Enfermedades (CDC).,"Encuesta nacional de salud materno infantil 2008 (ENSMI-2008/09). Ciudad de Guatemala, Guatemala: Ministerio de Salud Pública, MSPAS, INE y CDC, 2010 (and additional analysis).",1956.264
GTM,GUATEMALA,2014-15,2015,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Lower Middle Income,Latin America & Caribbean,,,03278,12567,0.1,0.7,4.7,46.5,12.6,," Ministerio de Salud Pública y Asistencia Social (MSPAS), Instituto Nacional de Estadística (INE), ICF Internacional."," Encuesta Nacional de Salud Materno Infantil 2014-2015. Ciudad de Guatemala, Guatemala, 2015.",1994.029
GIN,GUINEA,1994-95,1994,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02008,3542,,14,,35.3,21.2,Converted estimates,Ministère du Plan et de la Coopération,"Enquête intégrale sur les conditions de vie des ménages avec module budget et consommation (EIBC) 1994-95.  Ministère du Plan et de la Coopération, Direction Nationale de la Statistique. Conakry, République de Guinée, 1998.",1353.171
GIN,GUINEA,1999,1999,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02138,4615,4,9.9,4.3,34.3,21.2,,Direction Nationale de la Statistique,"Enquête démographique et de santé, Guinée 1999. Demographic and Health Surveys. Direction Nationale de la Statistique. Conakry , Guinée, 2000 (and additional analysis).",1524.316
GIN,GUINEA,2005,2005,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02759,3039,4.3,10.8,5.1,39.3,22.5,,Direction Nationale de la Statistique (DNS) (Guinée) et ORC Macro.,"Enquête démographique et de santé, Guinée 2005. Demographic and Health Surveys. Direction Nationale de la Statistique. Calverton, Maryland, U.S.A.: DNS et ORC Macro, 2006 (and additional analysis).",1659.749
GIN,GUINEA,2007-08,2007,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,02954,11781,2.8,8.3,,40,20.8, Période de récolte,"Ministère de l'Economie des Finances et du Plan, UNICEF, PAM and Direction Nationale de la Statistique. Enquête nationale sur l'état nutritionnel et","le suivi des principaux indicateurs de survie de l'enfant. Rapport provisoire, Mai 2008 (30/12/09 http://ochaonline.un.org/CoordinationIASC/Securitealimentairenutrition/tabid/5651/language/fr-FR/Default.aspx).",1720.787
GIN,GUINEA,2011-12,2011,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03160,8167,1.3,5.6,3.1,35.8,16.3,,"Ministère de la Santé et de l'Hygiène Publique, Direction Nationale de la Santé Familiale et de la Nutrition, Division de l'Alimentation et de la","Nutrition. Enquête nationale nutrition-santé, basée sur la méthodologie SMART, 2011-12. Rapport final. Conakry, Republique de Guinée, 2012 (and additional analysis).",1839.659
GIN,GUINEA,2012,2012,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03194,3682,4.1,9.9,3.8,31.3,18.7,,"l'Institut National de la Statistique (INS), Ministère du Plan, Ministère de la Santé et de l'Hygiène Publique, ICF International et UNICEF.","Enquête démographique et de santé (EDS-IV) et enquête par grappe à indicateurs multiples (MICS). L'EDS-MICS 2012. Conakry, Guinée et Calverton, MD: INS et ICF, 2013 (and additional analysis).",1866.37
GIN,GUINEA,2016,2016,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),,03336,7141,2.9,8.1,4,32.4,18.3,(pending reanalysis),Institut National de la Statistique,"Enquête par grappes à indicateurs multiples (MICS, 2016), Rapport final, Conakry, Guinée. 2017  (and additional analysis)",1982.9
GNB,GUINEA-BISSAU,2000,2000,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Small island developing States (SIDS),02358,5636,4.8,11.8,5.1,36.1,21.9,,Government of Guinea-Bissau and UNICEF (Guinea-Bissau).,"Multiple indicator cluster survey Guinea-Bissau, 2000 (MICS). Bissau, Guinea-Bissau: General Direction of Planning, National Institute of Statistics and Census and UNICEF, 2000 (and additional analysis).",213.452
GNB,GUINEA-BISSAU,2006,2006,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Small island developing States (SIDS),02884,5290,4.5,8.9,17,47.7,17.4,,Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale.,"Enquête par grappes à indicateurs multiples, Guinée-Bissau, 2006, Rapport final. Bissau, Guinée-Bissau : Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale, 2006 (and additional analysis).",232.971
GNB,GUINEA-BISSAU,2010,2010,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Small island developing States (SIDS),03216,12420,0.9,5.8,3.2,32.2,18.1,(pending reanalysis),"Ministério da Economia, do Plano e Integraçao Regional - Direcçao Geral do Plano, Instituto Nacional de Estatistica.","Inquérito aos indicadores múltiplos (MICS), inquérito demográfico de saúde reprodutiva - Guiné-Bissau, 2010: Relatório final. Bissau, Guiné-Bissau, 2011.",255.954
GNB,GUINEA-BISSAU,2014,2014,Western Africa,Africa,Sub-Saharan Africa,West and Central Africa,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Small island developing States (SIDS),03257,,1.4,6,2.3,27.6,17,(pending reanalysis),"Ministério da Economia e Finanças, Direcçao Geral do Plano Instituto Nacional de Estatística (INE).","Inquérito aos Indicadores Múltiplos (MICS) 2014, Principais Resultados. Bissau, Guiné-Bissau: Ministério da Economia e Finanças, Direcçao Geral do Plano Instituto Nacional de Estatística (INE), 2015.",280.446
